"taxa","PC1","PC2","PC3","PC4","PC5","v1","v2","v3","v4"
"V276",263.822296136233,-134.312966526242,-171.939675564267,310.730985816037,-99.6908936894211,0,0,1,0
"V277",272.984542390257,-157.800896169515,-218.113966037458,319.088030975278,-120.745831225599,0,0,1,0
"V278",278.579547861742,-113.206175985013,-94.5908488842876,310.222681964536,-33.3246750695329,0,0,1,0
"V279",282.735863398355,-149.753487135202,-5.12743395325325,351.333432043397,93.4347896412957,0,0,1,0
"V280",287.101058802303,-147.711963150739,-42.0135366977792,328.01022454087,-115.125433641623,0,0,1,0
"V281",280.037417348808,-101.962649749407,-151.64294711312,323.826890947495,-145.906886217583,0,0,1,0
"V282",336.843939938749,-78.5810992816537,116.61638861794,323.737990020683,78.0483295895052,0,0,1,0
"V283",320.736722287746,-66.2865448424232,16.2381062434692,300.8371575213,15.9463855724136,0,0,1,0
"V284",431.719467414518,-23.4304596655935,-47.3740748274519,264.338027646943,-89.9017458841026,0,0,1,0
"V285",449.099813884986,-44.6901352257352,304.104585617236,239.205655578903,-78.0350496483286,0,0,1,0
"V286",343.438694712292,-112.044917880665,-43.5393165064556,294.686139540927,-57.0647105157868,0,0,1,0
"V287",386.277298639693,-70.5591975583324,116.815343750935,272.928844481072,164.579214934273,0,0,1,0
"V288",232.92982743811,-179.226577508954,-221.504045877369,321.967094835901,-137.149448603171,0,0,1,0
"V289",292.433752200961,-118.756449045117,-125.957440027788,320.87601101273,-139.768661820904,0,0,1,0
"V290",360.969888715706,-42.2071124867021,82.8663666580845,294.405260208074,161.587581104768,0,0,1,0
"V291",427.711220558637,-83.6937188614133,261.557654119071,328.609016482538,124.724503085885,0,0,1,0
"V292",355.465686286816,-99.3555531262089,-89.8231142537387,306.336883101615,-73.4880590570318,0,0,1,0
"V293",280.15618409536,-81.0716488085665,-122.784875257001,332.958291666961,-93.9322493868118,0,0,1,0
"V294",337.456175081479,-46.0492463871808,-57.8488914399388,317.873855941808,-77.9813463425536,0,0,1,0
"V295",342.539403742443,-95.0635149411655,-133.846626568523,311.19482068263,-130.267570248617,0,0,1,0
"V296",342.445049263811,-94.9776540884381,-133.692254802881,311.208537311959,-130.283519823222,0,0,1,0
"V297",328.189647657847,4.59823624626315,-16.2031133584381,317.26265675469,-34.4374154999015,0,0,1,0
"V298",380.337294493195,-3.77472870842479,-62.2151089936593,324.303018550083,-34.0573703583386,0,0,1,0
"V299",362.530310515108,-97.0001040962382,39.7125822675192,318.719735858884,-13.8133342412429,0,0,1,0
"V300",347.959301330746,-82.7622984976274,150.947454531714,320.093730300455,72.5467177962459,0,0,1,0
"V301",362.505774345901,-96.8586479327159,39.6630635639186,318.764995409974,-13.5920343896003,0,0,1,0
"V302",208.260797523892,-125.56967036956,-166.255925073372,301.733059893224,-82.3162972972014,0,0,1,0
"V303",369.186411729874,-48.9289108797125,28.2030250409285,312.192118660882,-37.5656929867013,0,0,1,0
"V304",315.660011166439,-121.828700153164,-70.3096888353936,320.419897652575,-81.8137873367068,0,0,1,0
"V305",254.394053553937,-95.8861366165749,-234.99239800606,339.477831812402,-239.23038219603,0,0,1,0
"V306",280.936887392985,-92.6806329292147,-158.169306351126,353.079943556709,-139.633859174378,0,0,1,0
"V307",300.253075229147,-136.119530358123,-222.304572772442,344.818067376588,-217.695663702955,0,0,1,0
"V308",438.830767900411,-28.961760262824,261.648418517034,226.939314260012,-66.215520618373,0,0,1,0
"V309",383.940295945802,-27.0192156440744,138.556924369899,354.268646453158,110.14117842712,0,0,1,0
"V310",701.949265447293,30.7274175296682,-76.404950006039,271.590863709431,20.2569804633775,0,0,1,0
"V311",699.232225420521,28.8727873184848,-78.2593914477692,270.1652758958,18.6700905723639,0,0,1,0
"V312",405.083716921342,-63.1740748862716,111.866431292104,337.969542371869,98.2364434646857,0,0,1,0
"V313",334.356125475144,-76.1541843576021,-2.74036510990355,310.641680999852,56.8019166231476,0,0,1,0
"V314",637.762001133421,-2.3674632279609,-84.6762270544077,272.930915567627,37.1111638948776,0,0,1,0
"V315",327.179107614108,-81.5958919642264,-48.5300129483883,331.410198596153,-89.2775430771756,0,0,1,0
"V316",288.957335276372,-116.219709047718,-234.386992252018,325.639834630518,-194.238108535334,0,0,1,0
"V317",397.761072951658,-33.9400140187909,151.628053943567,277.503026157938,84.13043450188,0,0,1,0
"V318",321.581465947077,-89.16322642148,-145.568063201928,328.331696845701,-139.724034823502,0,0,1,0
"V319",358.063798894942,-2.55238620429526,128.74779282796,310.138642487282,144.166570066784,0,0,1,0
"V320",410.753266797065,-59.8688263630719,7.46705805429057,272.509868949506,-54.6902518044294,0,0,1,0
"V321",355.95425074119,-3.57694642291336,67.8405958705944,291.821787137509,87.4043630981716,0,0,1,0
"V322",372.378355987582,-15.7840802359341,134.316245515874,356.830066730501,97.7712264472637,0,0,1,0
"V323",364.266114360577,-61.367131723027,101.318170152081,308.387690311565,179.907230673105,0,0,1,0
"V324",436.93142198796,-22.6826642460053,467.188215229187,133.728744975465,-254.360213865517,0,0,1,0
"V325",430.421349335334,-40.192086576498,407.735870710618,157.13691451244,-198.111956151342,0,0,1,0
"V326",436.378948126059,-17.5748018972929,466.129506399618,134.270096851011,-256.199987297013,0,0,1,0
"V327",446.815675064727,-5.99015793649713,435.758295781416,140.133398256644,-201.792963512187,0,0,1,0
"V328",426.842631034914,-3.56486122397964,430.627726634739,161.852014887986,-194.827861497909,0,0,1,0
"V329",577.827163099817,-18.4309366426368,250.648711864456,323.345445998469,-92.1354390119192,0,0,1,0
"V330",440.8726558788,-14.3129170332086,445.367939652817,133.999311039216,-250.577213663548,0,0,1,0
"V331",436.929704702993,-22.6369812401586,467.130414682719,133.714966347114,-254.383062749289,0,0,1,0
"V332",448.925528929025,1.95089058224432,374.180828503011,170.067803197698,-182.952161375748,0,0,1,0
"V333",457.384218990836,10.4111969747212,388.760730662747,141.023090459507,-212.983802276976,0,0,1,0
"V334",455.205180838869,-8.71500807563066,420.073924921776,134.725324073291,-205.28672121682,0,0,1,0
"V335",532.441689162536,17.3825226857369,185.987164901716,180.258250863117,-45.4356303057977,0,0,1,0
"V336",442.717543369582,-3.69292907643003,420.852513183302,145.75493720818,-226.204176289233,0,0,1,0
"V337",438.236872382553,-21.2909890613954,457.364186922641,130.997119497081,-239.881121146138,0,0,1,0
"V338",432.668672612542,-23.4704301701886,444.921492889754,154.301189525902,-202.259872698838,0,0,1,0
"V339",395.627564359172,-27.9958936522715,347.295077601879,204.056007100135,-117.961961214296,0,0,1,0
"V340",447.840937677879,-53.0173107238115,266.87471529033,343.782057967733,171.911656797781,0,0,1,0
"V341",448.744470555206,-78.7275263807706,200.347424089982,341.388272009242,74.6054682342387,0,0,1,0
"V342",447.279315822633,-9.86828463589197,425.687294060648,181.819699394886,-196.87568106065,0,0,1,0
"V343",433.589414744127,-5.11153767435173,154.776989165021,254.917742058991,82.9172572049706,0,0,1,0
"V344",411.53004400402,-76.3873236789066,245.003046111813,305.594581608376,11.2070830725893,0,0,1,0
"V345",374.202557176859,-9.65380209116627,144.183870847176,360.984937198216,115.848979908256,0,0,1,0
"V346",-345.301143457922,150.677577090024,-200.802134603441,21.5591374901628,5.12575536071933,0,0,0,1
"V349",-390.639982376252,173.611548730075,-296.490916527059,65.2361167562117,-142.260032885183,0,0,0,1
"V350",-352.219757944181,149.114836464058,-236.66147783325,15.2079126109996,7.67527512578957,0,0,0,1
"V351",-320.73213577463,195.749302723121,-237.62606065077,66.5856444507881,-58.6259681379032,0,0,0,1
"V352",-182.269743869781,320.981778379044,94.4960132437913,4.37883018961359,182.924654239467,0,0,0,1
"V353",-345.646592843598,150.510238745141,-200.719064983118,21.551827027387,5.0699903966124,0,0,0,1
"V354",-392.845509840138,146.890660111116,-218.536674337831,54.2458702181306,10.6008243578632,0,0,0,1
"V355",-363.627714517732,153.646708762067,-110.799629481916,39.1028110386708,90.7829540395216,0,0,0,1
"V356",-369.169621946695,181.865856914001,-318.829372609796,48.6914293576237,-197.477010460856,0,0,0,1
"V357",-257.509330689513,192.39143113824,-52.254883930065,-59.7556534927251,36.9301982623073,0,0,0,1
"V358",-372.324994802661,191.699292436238,-240.939310772428,59.5378140745283,-137.227581233693,0,0,0,1
"V359",-259.080343857402,235.487124951831,32.5208494643127,40.6017521848659,110.484168116093,0,0,0,1
"V360",-384.340183677636,140.566727601978,-217.517890298932,52.6282760946166,16.9939752634704,0,0,0,1
"V361",-344.7770665896,158.891715632772,-77.6391664131753,72.0900419043732,141.352285153386,0,0,0,1
"V362",-373.247973801804,212.472078171541,-306.876363612209,62.063165388254,-190.854591521324,0,0,0,1
"V363",-265.379831271611,213.330440672786,48.9452596888395,-4.06447156453432,224.22055186832,0,0,0,1
"V364",-373.385731708757,177.02728234597,-149.173126081826,2.96327724628257,44.2278382087931,0,0,0,1
"V365",-308.977586371812,237.315722620127,12.5663109705484,48.1073186422995,281.965816151476,0,0,0,1
"V366",-257.533821163301,266.905722363953,43.9128805968088,-11.1399682643911,260.928356820331,0,0,0,1
"V367",-296.228146738293,269.075383294699,3.18787951383004,-8.52949331616954,241.636983063049,0,0,0,1
"V368",-259.2686785902,267.860147482473,34.7633406436331,10.7043998202137,225.237430678997,0,0,0,1
"V369",-258.236218170515,297.080782688024,19.2242450236697,8.0642152751769,292.911411963809,0,0,0,1
"V370",-263.41279074883,219.575618698477,42.274139644167,0.73058233145323,224.923176895849,0,0,0,1
"V371",-231.95052933113,285.917437525471,46.7769714988981,19.4903958452488,264.192701351318,0,0,0,1
"V372",-183.905917876447,280.959470744958,238.833297561003,-33.2878552918194,-16.0471740351084,0,0,0,1
"V373",-278.745708892104,221.327896296754,-3.94380852083976,38.6799618953012,213.67880066165,0,0,0,1
"V374",-231.094302700973,287.710494703135,-3.3052833555851,11.8302788346999,190.204287988727,0,0,0,1
"V375",-243.211211351404,281.952448644633,66.0205561147151,74.9337880457127,157.832555224761,0,0,0,1
"V376",-287.413441994102,166.804601457276,8.83639558073494,61.9804660812754,188.071574587207,0,0,0,1
"V377",-306.882444316655,268.511420692244,-186.8029386108,35.4337945721008,-21.6396869451408,0,0,0,1
"V378",-272.902968679864,234.520192104138,1.85614760748152,-23.4528990289112,90.7636409590565,0,0,0,1
"V379",-230.305063641238,295.602606112464,29.8427661868524,1.9961978987066,110.487595604032,0,0,0,1
"V380",-112.02176493918,279.494609107361,-108.690319447114,-21.3086342059143,44.6383752679617,0,0,0,1
"V381",-376.254555390702,196.999894549898,-311.850631064288,58.43360196154,-145.869789445229,0,0,0,1
"V382",-362.435930553065,178.084077539479,-306.110946619667,54.6541640583497,-173.351226630282,0,0,0,1
"V383",-350.090961276613,148.105707503395,-224.750802603913,43.2464142616974,-95.7529443195852,0,0,0,1
"V384",-307.601104860925,301.424700257292,-2.86033744049588,28.0210138141999,140.753129373187,0,0,0,1
"V385",-233.348700644652,259.927858473167,-13.6056223677932,31.4571629592521,26.6390959284589,0,0,0,1
"V386",-269.255163811719,305.089881421543,47.6138693642229,31.0717003870394,82.011635631778,0,0,0,1
"V387",-191.18750740294,232.991513163773,189.057141428752,-12.6951872088768,38.2234614427385,0,0,0,1
"V388",-368.844719122528,182.055967337694,-318.546866457097,48.5920311874121,-197.268405168711,0,0,0,1
"V389",-297.752930188409,219.499987058654,-5.42671489009007,34.0716113165745,38.0377876317017,0,0,0,1
"V390",-402.039081605162,180.591515456617,-259.8944006428,46.2129815845057,-42.7989749351739,0,0,0,1
"V391",-363.347944264461,174.607230842814,-244.485451880655,31.3414532388039,-52.0077960897969,0,0,0,1
"V392",-354.185698010436,151.119301199543,-290.659742353835,39.6984983982716,-73.0627336260338,0,0,0,1
"V393",-348.590692539082,195.714021383839,-167.136625200228,30.8331493875332,14.3584225300557,0,0,0,1
"V394",-344.434377002449,159.166710233794,-77.6732102691294,71.943899466813,141.117887240764,0,0,0,1
"V395",-340.069181598301,161.208234218264,-114.559313013761,48.6206919641536,-67.4423360420936,0,0,0,1
"V396",-347.132823052014,206.957547619453,-224.188723429384,44.4373583705718,-98.2237886180818,0,0,0,1
"V397",-290.326300461533,230.339098087273,44.0706123017953,44.3484574441511,125.731427189004,0,0,0,1
"V398",-306.433518112664,242.633652526408,-56.3076700725751,21.4476249440757,63.6294831719422,0,0,0,1
"V399",-195.450772985744,285.489737703388,-119.919851143509,-15.0515049301954,-42.2186482844393,0,0,0,1
"V400",-178.07042651459,264.23006214323,231.558809301366,-40.1838769981709,-30.3519520488419,0,0,0,1
"V401",-283.7315456879,196.875279488272,-116.085092822349,15.2966069638341,-9.3816129162634,0,0,0,1
"V402",-240.892941760756,238.360999810575,44.2695674348266,-6.46068809608054,212.262312533634,0,0,0,1
"V403",-394.240412962605,129.69361986016,-294.049822193704,42.5775622588585,-89.4663510036836,0,0,0,1
"V404",-334.736488199563,190.163748323821,-198.503216343934,41.4864784357753,-92.0855642214046,0,0,0,1
"V405",-266.200351684412,266.713084882266,10.3205903420868,15.015727630813,209.270678704364,0,0,0,1
"V406",-199.459019841096,225.22647850761,189.011877803154,49.2194839058441,172.40760068537,0,0,0,1
"V407",-271.704554113192,209.564644242748,-162.368890569815,26.9473505244762,-25.8049614575002,0,0,0,1
"V408",-347.014056305442,227.848548560394,-195.330651573264,53.5687590900374,-46.2491517872371,0,0,0,1
"V409",-289.714065318906,262.870950981631,-130.394667755828,38.484323364904,-30.2982487429961,0,0,0,1
"V410",-284.630836657685,213.856682427858,-206.392402884878,31.8052881056047,-82.5844726491677,0,0,0,1
"V411",-284.725191136319,213.942543280586,-206.238031119235,31.8190047349363,-82.6004222237714,0,0,0,1
"V412",-298.980592742743,313.518433615149,-88.7488896743465,37.8731241777583,13.2456820996426,0,0,0,1
"V413",-246.832945906645,305.145468660349,-134.760885309875,44.9134859734061,13.6257272412741,0,0,0,1
"V414",-264.63992988479,211.920093272721,-32.8331940485651,39.330203282209,33.8697633583022,0,0,0,1
"V415",-279.210939069504,226.157898871321,78.4016782156509,40.704197724015,120.229815395789,0,0,0,1
"V416",-264.664466053998,212.061549436239,-32.8827127521656,39.3754628333007,34.0910632099457,0,0,0,1
"V417",-418.909442876594,183.350526999368,-238.801701389755,22.3435273161508,-34.6331996976551,0,0,0,1
"V418",-257.983828670212,259.991286489229,-44.3427512750788,32.8025860839857,10.1174046128762,0,0,0,1
"V419",-311.510229234016,187.091497215803,-142.855465151425,41.0303650756938,-34.1306897371771,0,0,0,1
"V420",-372.77618684672,213.034060752426,-307.538174322068,60.0882992356144,-191.547284596313,0,0,0,1
"V421",-346.233353007747,216.239564439755,-230.715082667387,73.6904109802155,-91.950761574818,0,0,0,1
"V422",-326.917165170836,172.800667010835,-294.850349088457,65.4285347997836,-170.012566103315,0,0,0,1
"V423",-188.339472499376,279.958437106232,189.102642200986,-52.4502183171427,-18.5324230189005,0,0,0,1
"V424",-243.22994445453,281.900981724991,66.0111480538285,74.87911387653,157.824276026635,0,0,0,1
"V425",74.7790250469673,339.64761489858,-148.950726321967,-7.79866886769514,67.9400780629345,0,0,0,1
"V426",72.0619850202025,337.792984687396,-150.805167763695,-9.22425668135833,66.3531881719108,0,0,0,1
"V427",-222.086523478651,245.746122482587,39.3206549760064,58.5800097953922,145.919541064226,0,0,0,1
"V428",-292.814114925332,232.766013011326,-75.2861414257698,31.252148422976,104.485014222693,0,0,0,1
"V429",10.5917607329948,306.55273414096,-157.222003370322,-6.45861700943795,84.7942614945092,0,0,0,1
"V430",-299.99113278621,227.324305404714,-121.075789264237,52.0206660192827,-41.5944454776362,0,0,0,1
"V431",-338.212905123786,192.70048832116,-306.932768567943,46.2503020534979,-146.555010935698,0,0,0,1
"V432",-229.409167448177,274.980183350089,79.0822776274787,-1.88650641905987,131.813532101499,0,0,0,1
"V433",-305.588774453054,219.756970947385,-218.113839518053,48.9421642689201,-92.0409372239224,0,0,0,1
"V434",-269.106441505275,306.367811164592,56.2020165119642,30.7491099104279,191.849667666375,0,0,0,1
"V435",-216.416973603031,249.051371005865,-65.0787182618018,-6.87966362763046,-7.00715420483276,0,0,0,1
"V436",-271.215989658929,305.34325094624,-4.70518044542065,12.4322545605663,135.087460697833,0,0,0,1
"V437",-254.791884412575,293.136117133125,61.7704691998361,77.4405341538231,145.454324046771,0,0,0,1
"V438",-262.904126039563,247.55306564592,28.7723938359976,28.9981577344391,227.590328272565,0,0,0,1
"V439",-190.238818411706,286.237533122994,394.642438913982,-145.660787601785,-206.67711626605,0,0,0,1
"V440",-196.748891064387,268.728110792591,335.190094395296,-122.252618064832,-150.428858551912,0,0,0,1
"V441",-190.791292273577,291.345395471752,393.583730084424,-145.119435726218,-208.516889697532,0,0,0,1
"V442",-180.354565334989,302.930039432494,363.212519465925,-139.256134320515,-154.109865912716,0,0,0,1
"V443",-200.32760936476,305.35533614503,358.081950319341,-117.537517689124,-147.144763898344,0,0,0,1
"V444",-49.3430773009303,290.489260726343,178.102935548406,43.955913421859,-44.4523414123375,0,0,0,1
"V445",-186.29758452085,294.607280335797,372.822163337668,-145.390221538061,-202.894116064082,0,0,0,1
"V446",-190.240535696672,286.283216128842,394.584638367521,-145.674566230135,-206.699965149823,0,0,0,1
"V447",-178.24471147066,310.871087951273,301.635052187542,-109.321729379507,-135.269063776164,0,0,0,1
"V448",-169.786021408855,319.331394343763,316.214954347154,-138.366442117675,-165.300704677545,0,0,0,1
"V449",-171.965059560785,300.205189293435,347.528148606478,-144.664208503906,-157.603623617334,0,0,0,1
"V450",-94.728551237319,326.302720054784,113.441388586009,-99.1312817142156,2.24746729371121,0,0,0,1
"V451",-184.452697030014,305.227268292685,348.306736867799,-133.63459536902,-178.521078689751,0,0,0,1
"V452",-188.933368017089,287.629208307611,384.818410607457,-148.392413080144,-192.198023546664,0,0,0,1
"V453",-194.501567787176,285.449767198757,372.375716574502,-125.088343051312,-154.576775099386,0,0,0,1
"V454",-231.542676040714,280.924303716698,274.749301286031,-75.3335254770549,-70.2788636147897,0,0,0,1
"V455",-179.32930272183,255.90288664517,194.328938974521,64.3925253911223,219.594754397282,0,0,0,1
"V456",-178.425769844755,230.192670988053,127.801647774305,61.9987394326592,122.28856583388,0,0,0,1
"V457",-179.890924577126,299.051912733124,353.141517745074,-97.5698331823222,-149.1925834611,0,0,0,1
"V458",-193.58082565562,303.808659694519,82.2312128490674,-24.4717905179691,130.600354804605,0,0,0,1
"V459",-215.640196395903,232.532873690033,172.457269795944,26.2050490314986,58.8901806721229,0,0,0,1
"V460",-252.967683223326,299.266395277865,71.6380945311527,81.5954046216018,163.532077507786,0,0,0,1
"V461",311.979893597664,-68.4281940337403,-320.095771057955,-239.396048783776,11.5845090425981,0,0,0,0
"V464",266.641054679577,-45.4942223937056,-415.78455298135,-195.719069517749,-135.801279203232,0,0,0,0
"V465",305.061279111323,-69.9909346597653,-355.955114287518,-245.747273662931,14.1340288076553,0,0,0,0
"V466",336.548901280942,-23.3564684007684,-356.919697105207,-194.369541823172,-52.1672144560009,0,0,0,0
"V467",475.011293185873,101.876007254987,-24.7976232108282,-256.576356084445,189.383407921258,0,0,0,0
"V468",311.634444211987,-68.5955323786233,-320.012701437633,-239.403359246551,11.5287440784896,0,0,0,0
"V469",264.435527215771,-72.2151110126634,-337.830310792197,-206.709316055857,17.0595780397264,0,0,0,0
"V470",293.653322538036,-65.4590623617199,-230.09326593674,-221.852375235284,97.2417077214978,0,0,0,0
"V471",288.111415109369,-37.2399142098142,-438.123009064348,-212.26375691628,-191.018256778932,0,0,0,0
"V472",399.771706365696,-26.7143399856427,-171.548520384787,-320.710839767135,43.3889519442144,0,0,0,0
"V473",284.956042253263,-27.4064786876172,-360.232947226585,-201.417372199449,-130.768827551766,0,0,0,0
"V474",398.200693198172,16.3813538278923,-86.7727869903867,-220.35343408917,116.942921798016,0,0,0,0
"V475",272.940853378278,-78.5390435217469,-336.811526753294,-208.326910179375,23.452728945363,0,0,0,0
"V476",312.503970466202,-60.2140554909572,-196.932802868092,-188.865144369622,147.811038835281,0,0,0,0
"V477",284.033063254151,-6.63369295239029,-426.170000066445,-198.892020885675,-184.395837839442,0,0,0,0
"V478",391.901205783692,-5.77533045087283,-70.3483767657476,-265.019657838466,230.679305550267,0,0,0,0
"V479",283.895305347193,-42.0784887778979,-268.466762536621,-257.99190902774,50.6865918907274,0,0,0,0
"V480",348.303450683777,18.2099514964243,-106.727325484036,-212.847867631598,288.424569833414,0,0,0,0
"V481",399.747215892295,47.7999512400453,-75.3807558578328,-272.095154538473,267.387110502278,0,0,0,0
"V482",361.052890317078,49.9696121708333,-116.105756940743,-269.484679590094,248.095736745022,0,0,0,0
"V483",398.012358465144,48.7543763585038,-84.5302958109948,-250.25078645389,231.696184360928,0,0,0,0
"V484",399.044818884918,77.9750115640314,-100.069391430927,-252.890970998793,299.370165645771,0,0,0,0
"V485",393.868246306604,0.469847574843461,-77.0194968104386,-260.224603942477,231.381930577792,0,0,0,0
"V486",425.330507724356,66.8116664014702,-72.5166649557537,-241.464790428681,270.651455033269,0,0,0,0
"V487",473.375119178482,61.8536996209378,119.539661106456,-294.243041566155,-9.58842035320149,0,0,0,0
"V488",378.53532816323,2.22212517302554,-123.237444975443,-222.275224378617,220.137554343654,0,0,0,0
"V489",426.186734354287,68.6047235791384,-122.598919810251,-249.124907439289,196.663041670747,0,0,0,0
"V490",414.06982570407,62.8466775206233,-53.2730803399385,-186.02139822835,164.291308906694,0,0,0,0
"V491",369.867595061262,-52.3011696663657,-110.457240873914,-198.974720192705,194.530328269111,0,0,0,0
"V492",350.398592738862,49.4056495684048,-306.096575065477,-225.521391701804,-15.1809332632633,0,0,0,0
"V493",384.37806837533,15.4144209803146,-117.437488847075,-284.408085302939,97.2223946410812,0,0,0,0
"V494",426.975973414087,76.4968349885609,-89.4508702677974,-258.958988375381,116.946349285974,0,0,0,0
"V495",545.259272116451,60.3888379835668,-227.983955901987,-282.263820479845,51.0971289498437,0,0,0,0
"V496",281.026481665231,-22.1058765739211,-431.144267518565,-202.521584312375,-139.41103576336,0,0,0,0
"V497",294.845106502766,-41.021693584359,-425.404583074108,-206.301022215549,-166.892472948304,0,0,0,0
"V498",307.190075779241,-71.0000636203666,-344.044439058377,-217.70877201213,-89.2941906376184,0,0,0,0
"V499",349.679932194587,82.3189291327927,-122.153973895035,-232.934172459814,147.21188305524,0,0,0,0
"V500",423.932336410583,40.8220873493392,-132.899258822303,-229.498023314742,33.0978496103537,0,0,0,0
"V501",388.025873243697,85.9841102973736,-71.6797670903585,-229.883485886991,88.4703893137034,0,0,0,0
"V502",466.093529651968,13.8857420399033,69.7635049740397,-273.650373482944,44.6822151246156,0,0,0,0
"V503",288.436317933538,-37.0498037861156,-437.840502911647,-212.363155086492,-190.809651486783,0,0,0,0
"V504",359.528106867286,0.394215934807972,-124.720351344672,-226.883574957503,44.4965413135686,0,0,0,0
"V505",255.241955450466,-38.5142556672313,-379.18803709709,-214.742204689437,-36.3402212533024,0,0,0,0
"V506",293.933092791216,-44.4985402809609,-363.77908833486,-229.613733035114,-45.5490424080109,0,0,0,0
"V507",303.095339045217,-67.9864699241946,-409.953378808189,-221.256687875687,-66.6039799441268,0,0,0,0
"V508",308.690344516675,-23.391749739937,-286.430261655026,-230.122036886419,20.8171762119712,0,0,0,0
"V509",312.846660053409,-59.9390608899329,-196.966846724046,-189.011286807187,147.576640922657,0,0,0,0
"V510",317.211855457497,-57.8975369055543,-233.852949468657,-212.334494309788,-60.9835823601668,0,0,0,0
"V511",310.148214003953,-12.1482235043686,-343.482359883806,-216.517827903508,-91.7650349361366,0,0,0,0
"V512",366.954736593888,11.2333269633524,-75.2230241527991,-216.606728829772,132.190180871,0,0,0,0
"V513",350.847518942966,23.5278814025994,-175.601306527319,-239.507561330012,70.0882368539219,0,0,0,0
"V514",461.830264069529,66.3839665794224,-239.21348759839,-276.006691204478,-35.7598946025615,0,0,0,0
"V515",479.210610540432,45.1242910192379,112.265172846794,-301.139063272277,-23.893198366925,0,0,0,0
"V516",373.54949136745,-22.2304916355832,-235.378729277123,-245.658579310207,-2.92285923435899,0,0,0,0
"V517",416.388095294717,19.2552286866845,-75.024069019733,-267.415874370008,218.721066215657,0,0,0,0
"V518",263.040624093218,-89.4121512636976,-413.343458648047,-218.377624015068,-83.0075973216894,0,0,0,0
"V519",322.544548856155,-28.942022799891,-317.796852798539,-219.468707838091,-85.6268105394221,0,0,0,0
"V520",391.080685370804,47.6073137583282,-108.973046112538,-245.939458643227,215.729432386259,0,0,0,0
"V521",457.822017213892,6.1207073837335,69.7182413484598,-211.735702368085,178.86635436735,0,0,0,0
"V522",385.576482942192,-9.54112688117305,-281.66252702453,-234.007835749511,-19.346207775595,0,0,0,0
"V523",310.26698075046,8.74277743644691,-314.624288027701,-207.386427183924,-39.7903981053483,0,0,0,0
"V524",367.566971736629,43.7651798578134,-249.68830421065,-222.470862909058,-23.839495061101,0,0,0,0
"V525",372.650200397857,-5.24908869616983,-325.68603933948,-229.149898168431,-76.1257189671759,0,0,0,0
"V526",372.555845919225,-5.16322784344191,-325.531667573835,-229.136181539098,-76.1416685417805,0,0,0,0
"V527",358.300444313002,94.4126624912151,-208.042526129141,-223.082062096197,19.7044357815471,0,0,0,0
"V528",410.448091148696,86.0396975365186,-254.054521764574,-216.041700300611,20.0844809231904,0,0,0,0
"V529",392.641107170566,-7.18567785119626,-152.126830503324,-221.624982991671,40.3285170401653,0,0,0,0
"V530",378.070097986004,7.05212774761038,-40.8919582390642,-220.250988550047,126.688569077806,0,0,0,0
"V531",392.616571001359,-7.04422168767445,-152.176349206926,-221.579723440579,40.5498168918093,0,0,0,0
"V532",238.371594178972,-35.7552441244126,-358.095337843891,-238.611658957831,-28.1744460157906,0,0,0,0
"V533",399.297208385365,40.8855153652689,-163.636387729921,-228.152600189931,16.576158294768,0,0,0,0
"V534",345.770807821588,-32.0142739079101,-262.149101606333,-219.92482119837,-27.6719360552785,0,0,0,0
"V535",284.504850209232,-6.07171037155042,-426.831810776347,-200.866887038319,-185.088530914428,0,0,0,0
"V536",311.047684047999,-2.86620668415703,-350.008719121691,-187.264775293686,-85.4920078929916,0,0,0,0
"V537",330.363871884488,-46.3051041129501,-414.143985542739,-195.526651474249,-163.553812421457,0,0,0,0
"V538",468.94156455572,60.8526659822045,69.8090057464254,-313.405404591489,-12.0736693369943,0,0,0,0
"V539",414.051092600946,62.7952106009817,-53.2824884008245,-186.076072397532,164.283029708567,0,0,0,0
"V540",732.060062102313,120.541843774616,-268.244362776972,-268.753855141749,74.3988317448824,0,0,0,0
"V541",729.34302207562,118.687213563434,-270.098804218652,-270.179442955396,72.8119418538685,0,0,0,0
"V542",435.194513576437,26.6403513587271,-79.9729814785846,-202.375176478533,152.378294746163,0,0,0,0
"V543",364.466922130058,13.6602418875073,-194.57977788075,-229.703037850948,110.943767904628,0,0,0,0
"V544",667.872797788775,87.4469630169836,-276.515639825262,-267.413803283374,91.2530151763579,0,0,0,0
"V545",357.289904269347,8.21853428080862,-240.369425719088,-208.934520254656,-35.1356917957841,0,0,0,0
"V546",319.068131931447,-26.4052828027312,-426.226405022238,-214.704884220537,-140.096257253917,0,0,0,0
"V547",427.871869606926,55.8744122261705,-40.2113588270994,-262.841692693197,138.272285783427,0,0,0,0
"V548",351.692262602503,0.651199823586318,-337.407475972625,-212.013022005076,-85.5821835420316,0,0,0,0
"V549",388.174595550226,87.262040040694,-63.0916199426944,-230.206076363519,198.308421348224,0,0,0,0
"V550",440.864063452512,29.9455998819023,-184.372354716535,-267.834849901825,-0.548400522953391,0,0,0,0
"V551",386.065047396467,86.2374798220744,-123.998816900125,-248.522931713526,141.546214379777,0,0,0,0
"V552",402.48915264287,74.0303460090721,-57.5231672548515,-183.514652120207,151.913077728764,0,0,0,0
